nombre_repo,url_repo,estrellas,ruta_coincidente,rutas_coincidentes,coincidencias,origen
roblibob/minute,https://api.github.com/repos/roblibob/minute,102.0,specs/014-custom-meeting-prompts/plan.md,specs/014-custom-meeting-prompts/plan.md,1,gh search code
roboalchemist/llm-code-docs,https://api.github.com/repos/roboalchemist/llm-code-docs,4.0,docs/github-scraped/pandas/source/user_guide/reshaping.rst,docs/github-scraped/pandas/source/user_guide/reshaping.rst,1,gh search code
rogadev/ryanroga.com,https://api.github.com/repos/rogadev/ryanroga.com,,.cursor/commands/speckit.plan.md,.cursor/commands/speckit.plan.md,1,gh search code
Roger-235/school_project,https://api.github.com/repos/Roger-235/school_project,,.specify/scripts/powershell/update-agent-context.ps1,.specify/scripts/powershell/update-agent-context.ps1,1,gh search code
RosePasta/Denchmark_BRs,https://api.github.com/repos/RosePasta/Denchmark_BRs,8.0,JSonSet/simplejson/deepset-ai+haystack/577.json,JSonSet/simplejson/deepset-ai+haystack/577.json,1,gh search code
rossedfort/idea_box_backend,https://api.github.com/repos/rossedfort/idea_box_backend,,public/assets/mocha/1.10.0-3caf215ba01eda4984284ed91ba64f1094101e1c7c957101c60dc535738a06ca.js,public/assets/mocha/1.10.0-3caf215ba01eda4984284ed91ba64f1094101e1c7c957101c60dc535738a06ca.js,1,gh search code
rossedfort/idea_box_two,https://api.github.com/repos/rossedfort/idea_box_two,,public/assets/mocha/1.10.0-3caf215ba01eda4984284ed91ba64f1094101e1c7c957101c60dc535738a06ca.js,public/assets/mocha/1.10.0-3caf215ba01eda4984284ed91ba64f1094101e1c7c957101c60dc535738a06ca.js,1,gh search code
rshade/finfocus-spec,https://api.github.com/repos/rshade/finfocus-spec,,.npmignore,.npmignore,1,gh search code
RUCAIBox/R1-Searcher,https://api.github.com/repos/RUCAIBox/R1-Searcher,700.0,OpenRLHF-RAG/dpsk1_5b-1node-grpo-jjh-log.txt,OpenRLHF-RAG/dpsk1_5b-1node-grpo-jjh-log.txt,1,gh search code
RunMaestro/Maestro,https://api.github.com/repos/RunMaestro/Maestro,2567.0,src/prompts/speckit/speckit.help.md,src/prompts/speckit/speckit.help.md,1,gh search code
RussianLioN/moltinger,https://api.github.com/repos/RussianLioN/moltinger,1.0,.claude/commands/speckit.checklist.md,.claude/commands/speckit.checklist.md,1,gh search code
rustyrazorblade/easy-db-lab,https://api.github.com/repos/rustyrazorblade/easy-db-lab,32.0,openspec/archive/.specify/memory/constitution.md,openspec/archive/.specify/memory/constitution.md,1,gh search code
rzkmak/moneyflow,https://api.github.com/repos/rzkmak/moneyflow,,Makefile,Makefile,1,gh search code
S2thend/cursor-history,https://api.github.com/repos/S2thend/cursor-history,50.0,.specify/memory/constitution.md,.specify/memory/constitution.md,1,gh search code
SAAD-NADEEM/physical-ai-book,https://api.github.com/repos/SAAD-NADEEM/physical-ai-book,,QWEN.md,QWEN.md,1,gh search code
safe-global/safe-wallet-monorepo,https://api.github.com/repos/safe-global/safe-wallet-monorepo,552.0,specs/004-migrate-no-fee-campaign/plan.md,specs/004-migrate-no-fee-campaign/plan.md,1,gh search code
saidhn/TimeDryClean,https://api.github.com/repos/saidhn/TimeDryClean,,.specify/scripts/powershell/setup-speckit.ps1,.specify/scripts/powershell/setup-speckit.ps1,1,gh search code
salsa-rs/salsa,https://api.github.com/repos/salsa-rs/salsa,2791.0,components/salsa-macro-rules/src/setup_tracked_fn.rs,components/salsa-macro-rules/src/setup_tracked_fn.rs,1,gh search code
sanel/vaadin8,https://api.github.com/repos/sanel/vaadin8,,documentation/layout/layout-absolutelayout.asciidoc,documentation/layout/layout-absolutelayout.asciidoc,1,gh search code
saravananniit/broadcom_ui_design,https://api.github.com/repos/saravananniit/broadcom_ui_design,,sdd.txt,sdd.txt,1,gh search code
SashaChun/TestAiStyden,https://api.github.com/repos/SashaChun/TestAiStyden,,plan.md,plan.md,1,gh search code
satwareAG/doctrine-firebird-driver,https://api.github.com/repos/satwareAG/doctrine-firebird-driver,3.0,.cline/commands/speckit.constitution.md,.cline/commands/speckit.constitution.md,1,gh search code
schneiderik/fields,https://api.github.com/repos/schneiderik/fields,131.0,spec/lib/pavlov.js,spec/lib/pavlov.js,1,gh search code
schwichtgit/ai-resume,https://api.github.com/repos/schwichtgit/ai-resume,4.0,CLAUDE.md,CLAUDE.md,1,gh search code
Scofowiz/TacWrite3,https://api.github.com/repos/Scofowiz/TacWrite3,,TACWRITEMAINLEVEL/spec-kit-main/docs/upgrade.md,TACWRITEMAINLEVEL/spec-kit-main/docs/upgrade.md,1,gh search code
sconover/mcplaygrounds,https://api.github.com/repos/sconover/mcplaygrounds,,notes.txt,notes.txt,1,gh search code
se-sic/VaRA-Tool-Suite,https://api.github.com/repos/se-sic/VaRA-Tool-Suite,14.0,varats/varats/projects/c_projects/libvpx.py,varats/varats/projects/c_projects/libvpx.py; varats/varats/projects/c_projects/libsigrok.py,2,gh search code
seanchatmangpt/ggen,https://api.github.com/repos/seanchatmangpt/ggen,3.0,.specify/CLOSURE_EVIDENCE.md,.specify/CLOSURE_EVIDENCE.md; run-validation.sh; .specify/MARKET-PHASE-DIAGRAM-REFERENCE.txt,3,gh search code
semad/myfarsi_design,https://api.github.com/repos/semad/myfarsi_design,,script/generate_toc.sh,script/generate_toc.sh,1,gh search code
ShadowAUS/chez-king-portal,https://api.github.com/repos/ShadowAUS/chez-king-portal,,.tessl/tiles/tessl-labs/intent-integrity-kit/skills/iikit-core/scripts/bash/fetch-tile-evals.sh,.tessl/tiles/tessl-labs/intent-integrity-kit/skills/iikit-core/scripts/bash/fetch-tile-evals.sh; .tessl/tiles/tessl-labs/intent-integrity-kit/skills/iikit-core/scripts/bash/session-context-hook.sh,2,gh search code
ShahmeerHashmi/ai-textbook,https://api.github.com/repos/ShahmeerHashmi/ai-textbook,,CLAUDE.md,CLAUDE.md,1,gh search code
ShahmeerHashmi/ai.native.docusaurus,https://api.github.com/repos/ShahmeerHashmi/ai.native.docusaurus,,CLAUDE.md,CLAUDE.md,1,gh search code
Shamsass/AI-Robotics-and-Humanoid-book,https://api.github.com/repos/Shamsass/AI-Robotics-and-Humanoid-book,,docs/.specify/scripts/powershell/setup-plan.ps1,docs/.specify/scripts/powershell/setup-plan.ps1; docs/.specify/scripts/powershell/update-agent-context.ps1,2,gh search code
shannah/codenameone-avian,https://api.github.com/repos/shannah/codenameone-avian,12.0,jdk7u-dev/jdk/src/share/classes/sun/security/util/Resources_sv.java,jdk7u-dev/jdk/src/share/classes/sun/security/util/Resources_sv.java,1,gh search code
shaoqing404/ops_spec_kylin,https://api.github.com/repos/shaoqing404/ops_spec_kylin,6.0,AGENTS.md,AGENTS.md; AI-GUIDE.md,2,gh search code
shazilk-dev/spec-kit-plus-clone,https://api.github.com/repos/shazilk-dev/spec-kit-plus-clone,,src/specify_cli/__init__.py,src/specify_cli/__init__.py,1,gh search code
shitapatilptc/java,https://api.github.com/repos/shitapatilptc/java,1.0,src/java.base/sun/security/util/Resources_ja.java,src/java.base/sun/security/util/Resources_ja.java,1,gh search code
shortcut-guide/keiba-scrape,https://api.github.com/repos/shortcut-guide/keiba-scrape,,.history/.specify/templates/plan-template_20260213181952.md,.history/.specify/templates/plan-template_20260213181952.md; .history/.specify/templates/plan-template_20260213182805.md; .specify/templates/plan-template.md,3,gh search code
SickGear/SickGear,https://api.github.com/repos/SickGear/SickGear,762.0,sickgear/tv.py,sickgear/tv.py,1,gh search code
sickn33/antigravity-awesome-skills,https://api.github.com/repos/sickn33/antigravity-awesome-skills,26725.0,skills/speckit-updater/SKILL.md,skills/speckit-updater/SKILL.md,1,gh search code
sigil-tech/sigil,https://api.github.com/repos/sigil-tech/sigil,2.0,CONTRIBUTING.md,CONTRIBUTING.md,1,gh search code
SimonThuillier/simple-circuit-engine,https://api.github.com/repos/SimonThuillier/simple-circuit-engine,4.0,.specify/scripts/bash/create-new-feature.sh,.specify/scripts/bash/create-new-feature.sh,1,gh search code
singhdhruv9/powershell,https://api.github.com/repos/singhdhruv9/powershell,,src/ResourceGraph/ResourceGraph.Autorest/generated/runtime/Nodes/JsonDate.cs,src/ResourceGraph/ResourceGraph.Autorest/generated/runtime/Nodes/JsonDate.cs,1,gh search code
SIPfoundry/freeswitch,https://api.github.com/repos/SIPfoundry/freeswitch,7.0,libs/freetdm/src/ftmod/ftmod_zt/ftmod_zt.c,libs/freetdm/src/ftmod/ftmod_zt/ftmod_zt.c,1,gh search code
sirkirby/ten-second-tom,https://api.github.com/repos/sirkirby/ten-second-tom,1.0,AGENTS.md,AGENTS.md; CLAUDE.md,2,gh search code
SivanLiu/HwFrameWorkSource,https://api.github.com/repos/SivanLiu/HwFrameWorkSource,178.0,P9_8_0_0/src/main/java/sun/security/util/Resources.java,P9_8_0_0/src/main/java/sun/security/util/Resources.java; Mate20_9_0_0/src/main/java/sun/security/util/Resources.java; Mate10_8_1_0/src/main/java/sun/security/util/Resources.java,3,gh search code
skycruzer/fleet-management-v2,https://api.github.com/repos/skycruzer/fleet-management-v2,,.claude/commands/speckit.specify.md,.claude/commands/speckit.specify.md,1,gh search code
slachapelle/anon_disentanglement_via_mechanism_sparsity,https://api.github.com/repos/slachapelle/anon_disentanglement_via_mechanism_sparsity,,baseline_models/slowvae/scripts/evaluate_disentanglement.py,baseline_models/slowvae/scripts/evaluate_disentanglement.py,1,gh search code
sohamzycus/ContractOS,https://api.github.com/repos/sohamzycus/ContractOS,2.0,.specify/scripts/bash/create-new-feature.sh,.specify/scripts/bash/create-new-feature.sh,1,gh search code
sohamzycus/PresentiQ,https://api.github.com/repos/sohamzycus/PresentiQ,,.specify/.specify/scripts/bash/create-new-feature.sh,.specify/.specify/scripts/bash/create-new-feature.sh,1,gh search code
Soneritics/vibe-outlook-responder,https://api.github.com/repos/Soneritics/vibe-outlook-responder,,.specify/plan.md,.specify/plan.md,1,gh search code
sontixyou/ranger.nvim,https://api.github.com/repos/sontixyou/ranger.nvim,1.0,implement-ranger/.specify/scripts/bash/update-agent-context.sh,implement-ranger/.specify/scripts/bash/update-agent-context.sh,1,gh search code
SoupPotato/SWTOR-Animation-Mods,https://api.github.com/repos/SoupPotato/SWTOR-Animation-Mods,16.0,files/missileblast_trail-fix.prt,files/missileblast_trail-fix.prt,1,gh search code
space-metrics-ai/engineering-delivery-playbook,https://api.github.com/repos/space-metrics-ai/engineering-delivery-playbook,,agents/knowledge/spec-kit.md,agents/knowledge/spec-kit.md,1,gh search code
spec-board/spec-board,https://api.github.com/repos/spec-board/spec-board,9.0,src/app/api/projects/register/route.ts,src/app/api/projects/register/route.ts,1,gh search code
specify/specify6,https://api.github.com/repos/specify/specify6,15.0,src/edu/ku/brc/specify/datamodel/Storage.java,src/edu/ku/brc/specify/datamodel/Storage.java; src/edu/ku/brc/specify/tasks/subpane/qb/TableQRI.java; src/edu/ku/brc/specify/tools/export/ExportCmdLine.java; src/edu/ku/brc/specify/tasks/subpane/ESResultsSubPane.java,4,gh search code
specify/specify7,https://api.github.com/repos/specify/specify7,84.0,specifyweb/specify/urls.py,specifyweb/specify/urls.py; specifyweb/backend/setup_tool/setup_tasks.py; specifyweb/backend/backup_tool/views.py; specifyweb/backend/express_search/views.py; specifyweb/specify/models_utils/check_versions.py; specifyweb/frontend/js_src/lib/components/DataModel/collectionApi.ts; specifyweb/backend/stored_queries/format.py; specifyweb/backend/interactions/views.py; specifyweb/middleware/general.py,9,gh search code
sPHENIX-Collaboration/pythia6,https://api.github.com/repos/sPHENIX-Collaboration/pythia6,2.0,pythiaeRHIC/pythia/pyresd.f,pythiaeRHIC/pythia/pyresd.f,1,gh search code
SpillwaveSolutions/skills_viewer,https://api.github.com/repos/SpillwaveSolutions/skills_viewer,33.0,docs/requirements/main.md,docs/requirements/main.md,1,gh search code
srini009/tau2,https://api.github.com/repos/srini009/tau2,1.0,INSTALL,INSTALL,1,gh search code
ssdeanx/Genkit-UI,https://api.github.com/repos/ssdeanx/Genkit-UI,3.0,eslint.config.js,eslint.config.js,1,gh search code
StackExchange/StackExchange.Redis,https://api.github.com/repos/StackExchange/StackExchange.Redis,6147.0,src/StackExchange.Redis/Maintenance/AzureMaintenanceEvent.cs,src/StackExchange.Redis/Maintenance/AzureMaintenanceEvent.cs,1,gh search code
stefaniuk/awesome-promptfiles,https://api.github.com/repos/stefaniuk/awesome-promptfiles,3.0,scripts/config/.markdownlintignore,scripts/config/.markdownlintignore,1,gh search code
steverhall/SonosPhone,https://api.github.com/repos/steverhall/SonosPhone,6.0,tools/prereq.py,tools/prereq.py,1,gh search code
strimzi/strimzi-kafka-operator,https://api.github.com/repos/strimzi/strimzi-kafka-operator,5748.0,documentation/modules/drain-cleaner/proc-drain-cleaner-deploying.adoc,documentation/modules/drain-cleaner/proc-drain-cleaner-deploying.adoc,1,gh search code
StuartF303/Sorcha,https://api.github.com/repos/StuartF303/Sorcha,,.specify/AI-CODE-DOCUMENTATION-POLICY.md,.specify/AI-CODE-DOCUMENTATION-POLICY.md,1,gh search code
studyzy/codei18n,https://api.github.com/repos/studyzy/codei18n,,CODEBUDDY.md,CODEBUDDY.md,1,gh search code
studyzy/imewlconverter,https://api.github.com/repos/studyzy/imewlconverter,9768.0,CLAUDE.md,CLAUDE.md,1,gh search code
SuiteCRM/SuiteDocs,https://api.github.com/repos/SuiteCRM/SuiteDocs,73.0,content/admin/administration-panel/Release.adoc,content/admin/administration-panel/Release.adoc,1,gh search code
SundayYogurt/jenkins-express-app,https://api.github.com/repos/SundayYogurt/jenkins-express-app,,docker/jenkins_home/war/scripts/hudson-behavior.js,docker/jenkins_home/war/scripts/hudson-behavior.js,1,gh search code
SuperMap/vue-iclient,https://api.github.com/repos/SuperMap/vue-iclient,206.0,src/mapboxgl/tdt/route/TdtRoute.vue,src/mapboxgl/tdt/route/TdtRoute.vue,1,gh search code
Supersonic/android_kernel_huawei_abr,https://api.github.com/repos/Supersonic/android_kernel_huawei_abr,8.0,drivers/hwpower/cc_charger/wireless_charge/wireless_tx/wireless_tx_client_ui.c,drivers/hwpower/cc_charger/wireless_charge/wireless_tx/wireless_tx_client_ui.c,1,gh search code
swk/fs_test,https://api.github.com/repos/swk/fs_test,5.0,libs/freetdm/src/ftmod/ftmod_zt/ftmod_zt.c,libs/freetdm/src/ftmod/ftmod_zt/ftmod_zt.c,1,gh search code
syeda-hoorain-ali/personal-ai-employee-hackathon,https://api.github.com/repos/syeda-hoorain-ali/personal-ai-employee-hackathon,,.claude/commands/sp.plan.md,.claude/commands/sp.plan.md,1,gh search code
Syedaashnaghazanfar/todo-app,https://api.github.com/repos/Syedaashnaghazanfar/todo-app,2.0,.claude/settings.local.json.tmp.10268.1766989331461,.claude/settings.local.json.tmp.10268.1766989331461,1,gh search code
systmms/segnomms,https://api.github.com/repos/systmms/segnomms,,CLAUDE.md,CLAUDE.md; .specify/scripts/bash/create-new-feature.sh,2,gh search code
Tamoura/way2quran.com,https://api.github.com/repos/Tamoura/way2quran.com,,.specify/templates/commands/specify.md,.specify/templates/commands/specify.md; .claude/commands/speckit-tasks.md,2,gh search code
Tariq6610/The-evolution-of-Todo-App,https://api.github.com/repos/Tariq6610/The-evolution-of-Todo-App,,.specify/scripts/bash/create-phr.sh,.specify/scripts/bash/create-phr.sh,1,gh search code
teanalab/TGENEX,https://api.github.com/repos/teanalab/TGENEX,,readme.md,readme.md,1,gh search code
technicalpickles/dotfiles-devcontainer,https://api.github.com/repos/technicalpickles/dotfiles-devcontainer,,.specify/scripts/bash/create-new-feature.sh,.specify/scripts/bash/create-new-feature.sh,1,gh search code
teknokomo/universo-platformo-java,https://api.github.com/repos/teknokomo/universo-platformo-java,3.0,.specify/README.md,.specify/README.md,1,gh search code
teknokomo/universo-platformo-next,https://api.github.com/repos/teknokomo/universo-platformo-next,5.0,.specify/memory/analysis/REVIEW-FINDINGS-RU.md,.specify/memory/analysis/REVIEW-FINDINGS-RU.md,1,gh search code
teknokomo/universo-platformo-nuxt,https://api.github.com/repos/teknokomo/universo-platformo-nuxt,3.0,.specify/memory/package-creation-workflow-RU.md,.specify/memory/package-creation-workflow-RU.md,1,gh search code
teknokomo/universo-platformo-svelte,https://api.github.com/repos/teknokomo/universo-platformo-svelte,3.0,.specify/memory/archive/WORK_COMPLETION_SUMMARY.md,.specify/memory/archive/WORK_COMPLETION_SUMMARY.md,1,gh search code
TencentBlueKing/bk-monitor,https://api.github.com/repos/TencentBlueKing/bk-monitor,77.0,bklog/web/packages/web-v1/src/components/collection-access/components/step-add/label-target-dialog.vue,bklog/web/packages/web-v1/src/components/collection-access/components/step-add/label-target-dialog.vue,1,gh search code
teorth/estimate_tools,https://api.github.com/repos/teorth/estimate_tools,75.0,EstimateTools/analysis/Section_3_1.lean,EstimateTools/analysis/Section_3_1.lean,1,gh search code
terrytompkins/spec-kit-orchestrator,https://api.github.com/repos/terrytompkins/spec-kit-orchestrator,,src/orchestrator/services/interview_state.py,src/orchestrator/services/interview_state.py,1,gh search code
thaiquangquy/rag-chatbot,https://api.github.com/repos/thaiquangquy/rag-chatbot,,text.md,text.md,1,gh search code
thalesraymond/galaxify,https://api.github.com/repos/thalesraymond/galaxify,,.specify/scripts/bash/check-prerequisites.sh,.specify/scripts/bash/check-prerequisites.sh,1,gh search code
thalesraymond/task-runner,https://api.github.com/repos/thalesraymond/task-runner,1.0,.npmignore,.npmignore,1,gh search code
Thony-Crz/Epic-Mapping,https://api.github.com/repos/Thony-Crz/Epic-Mapping,3.0,.specify/memory/constitution.md,.specify/memory/constitution.md,1,gh search code
tjespers/aipkg,https://api.github.com/repos/tjespers/aipkg,,.claude/commands/speckit.plan.md,.claude/commands/speckit.plan.md,1,gh search code
TortoiseWolfe/HogBall,https://api.github.com/repos/TortoiseWolfe/HogBall,,.claude/commands/speckit.tasks.md,.claude/commands/speckit.tasks.md,1,gh search code
TortoiseWolfe/Yoga,https://api.github.com/repos/TortoiseWolfe/Yoga,,.claude/commands/speckit.tasks.md,.claude/commands/speckit.tasks.md,1,gh search code
traylorre/sentiment-analyzer-gsk,https://api.github.com/repos/traylorre/sentiment-analyzer-gsk,4.0,CONTEXT-CARRYOVER-2026-02-03-session4.md,CONTEXT-CARRYOVER-2026-02-03-session4.md,1,gh search code
tribalspirit/singaporehandpans,https://api.github.com/repos/tribalspirit/singaporehandpans,,tasks.md,tasks.md,1,gh search code
trifectatechfoundation/sudo-rs,https://api.github.com/repos/trifectatechfoundation/sudo-rs,4299.0,src/sudoers/policy.rs,src/sudoers/policy.rs,1,gh search code
Trindade11/Spec-Orchestrator,https://api.github.com/repos/Trindade11/Spec-Orchestrator,4.0,commands/speckit-triage.md,commands/speckit-triage.md; .specify/docs/glossary.md,2,gh search code
Trindade11/Teste,https://api.github.com/repos/Trindade11/Teste,,commands/speckit-triage.md,commands/speckit-triage.md; .specify/docs/glossary.md,2,gh search code
Tsinghua-dhy/UR2,https://api.github.com/repos/Tsinghua-dhy/UR2,127.0,UR2_RL/OpenRLHF-RAG/dpsk1_5b-1node-grpo-jjh-log.txt,UR2_RL/OpenRLHF-RAG/dpsk1_5b-1node-grpo-jjh-log.txt,1,gh search code
tsuzcx/qq_apk,https://api.github.com/repos/tsuzcx/qq_apk,109.0,com.tencent.tim/classes.jar/aafk.java,com.tencent.tim/classes.jar/aafk.java,1,gh search code
ttiimmothy/dify,https://api.github.com/repos/ttiimmothy/dify,,web/i18n/it-IT/plugin.json,web/i18n/it-IT/plugin.json,1,gh search code
tuliopc23/flying-dutchman-app,https://api.github.com/repos/tuliopc23/flying-dutchman-app,,.swiftformat,.swiftformat,1,gh search code
tykeal/homeassistant-rental-control,https://api.github.com/repos/tykeal/homeassistant-rental-control,68.0,.specify/memory/constitution.md,.specify/memory/constitution.md,1,gh search code
tzachbon/smart-ralph,https://api.github.com/repos/tzachbon/smart-ralph,260.0,plugins/ralph-speckit/commands/implement.md,plugins/ralph-speckit/commands/implement.md,1,gh search code
umarprogrammer19/From-Code-to-Cloud-The-Evalution-of-Todo,https://api.github.com/repos/umarprogrammer19/From-Code-to-Cloud-The-Evalution-of-Todo,2.0,CLAUDE.md,CLAUDE.md,1,gh search code
unbound-force/gaze,https://api.github.com/repos/unbound-force/gaze,,openspec/config.yaml,openspec/config.yaml,1,gh search code
UnofficialSF/LightningFlowComponents,https://api.github.com/repos/UnofficialSF/LightningFlowComponents,643.0,flow_action_components/HTTPBuilder/force-app/main/default/lwc/mapJSONArrayCPE/mapJSONArrayCPE.html,flow_action_components/HTTPBuilder/force-app/main/default/lwc/mapJSONArrayCPE/mapJSONArrayCPE.html,1,gh search code
vaadin/framework,https://api.github.com/repos/vaadin/framework,1807.0,documentation/layout/layout-absolutelayout.asciidoc,documentation/layout/layout-absolutelayout.asciidoc,1,gh search code
valence-works/cshells,https://api.github.com/repos/valence-works/cshells,38.0,.specify/memory/constitution.md,.specify/memory/constitution.md,1,gh search code
vfab/spec-kit-demo,https://api.github.com/repos/vfab/spec-kit-demo,,.github/agents/speckit.specify.agent.md,.github/agents/speckit.specify.agent.md,1,gh search code
vgarciasc/xeupiu,https://api.github.com/repos/vgarciasc/xeupiu,55.0,src/xeupiu/text_database.py,src/xeupiu/text_database.py,1,gh search code
vibecoder11200/obs-studio,https://api.github.com/repos/vibecoder11200/obs-studio,,frontend/data/locale/gl-ES.ini,frontend/data/locale/gl-ES.ini; frontend/data/locale/lo-LA.ini; frontend/data/locale/sv-SE.ini; frontend/data/locale/ms-MY.ini; frontend/data/locale/pl-PL.ini; frontend/data/locale/ka-GE.ini,6,gh search code
VictorMusta/OBS-Patched,https://api.github.com/repos/VictorMusta/OBS-Patched,,frontend/data/locale/gl-ES.ini,frontend/data/locale/gl-ES.ini; frontend/data/locale/lo-LA.ini; frontend/data/locale/sv-SE.ini; frontend/data/locale/ms-MY.ini; frontend/data/locale/pl-PL.ini; frontend/data/locale/ka-GE.ini,6,gh search code
vikramgorla/mcp-swiss,https://api.github.com/repos/vikramgorla/mcp-swiss,3.0,CHANGELOG.md,CHANGELOG.md,1,gh search code
vinayakv22/speckit-agent-skills-for-openclaw,https://api.github.com/repos/vinayakv22/speckit-agent-skills-for-openclaw,,init-speckit-openclaw.sh,init-speckit-openclaw.sh,1,gh search code
vindicta-platform/specs,https://api.github.com/repos/vindicta-platform/specs,,CONTRIBUTING.md,CONTRIBUTING.md,1,gh search code
vindicta-platform/Vindicta-Agents,https://api.github.com/repos/vindicta-platform/Vindicta-Agents,,agents/architect/AGENT.md,agents/architect/AGENT.md,1,gh search code
VisActor/VChart,https://api.github.com/repos/VisActor/VChart,1779.0,specs/001-fix-subtitle-layout-bug/plan.md,specs/001-fix-subtitle-layout-bug/plan.md,1,gh search code
volk6022/rostender-parse,https://api.github.com/repos/volk6022/rostender-parse,,.claude/commands/speckit.refactor.md,.claude/commands/speckit.refactor.md; .opencode/command/speckit.refactor.md; .specify/extensions/README.md; .specify/extensions/DEVELOPMENT.md,4,gh search code
vpittamp/nixos-config,https://api.github.com/repos/vpittamp/nixos-config,2.0,.specify/scripts/bash/create-new-feature.sh,.specify/scripts/bash/create-new-feature.sh,1,gh search code
w9wen/Specify,https://api.github.com/repos/w9wen/Specify,,.specify/scripts/powershell/setup-parent-project.ps1,.specify/scripts/powershell/setup-parent-project.ps1,1,gh search code
WanchengWildMan/xmuxy-honor-review,https://api.github.com/repos/WanchengWildMan/xmuxy-honor-review,,.cursor/commands/speckit.checklist.md,.cursor/commands/speckit.checklist.md; .cursor/commands/speckit.analyze.md,2,gh search code
Wania-Kazmi/claude-code-autonomous-agent-workflow,https://api.github.com/repos/Wania-Kazmi/claude-code-autonomous-agent-workflow,5.0,CLAUDE.md,CLAUDE.md; .claude/quick-reference/enforcement-validation.md,2,gh search code
wavesgroup/EarthVM,https://api.github.com/repos/wavesgroup/EarthVM,,wrf-4.2.1/phys/module_cu_mskf.F,wrf-4.2.1/phys/module_cu_mskf.F,1,gh search code
wcpaxx/spec-kit-brownfield-extensions,https://api.github.com/repos/wcpaxx/spec-kit-brownfield-extensions,17.0,extension/commands/init.md,extension/commands/init.md,1,gh search code
WebTigers/manual,https://api.github.com/repos/WebTigers/manual,1.0,docs/pt/zend.db.select.html,docs/pt/zend.db.select.html,1,gh search code
WebTigers/Tiger,https://api.github.com/repos/WebTigers/Tiger,28.0,application/modules/manual/docs/pt/zend.db.select.html,application/modules/manual/docs/pt/zend.db.select.html,1,gh search code
wengzehang/deformable_rigid_interaction_prediction,https://api.github.com/repos/wengzehang/deformable_rigid_interaction_prediction,18.0,src/ModelTraining.py,src/ModelTraining.py,1,gh search code
wesleylhandy/stride,https://api.github.com/repos/wesleylhandy/stride,2.0,.specify/scripts/bash/setup-plan.sh,.specify/scripts/bash/setup-plan.sh,1,gh search code
WesternCUSD12/RequestTrackerUtils,https://api.github.com/repos/WesternCUSD12/RequestTrackerUtils,,CLAUDE.md,CLAUDE.md,1,gh search code
willowtreeapps/catalyst-slack-service,https://api.github.com/repos/willowtreeapps/catalyst-slack-service,12.0,conf/messages.es,conf/messages.es,1,gh search code
wilson323/llmchat,https://api.github.com/repos/wilson323/llmchat,,.specify/plans/quickstart.md,.specify/plans/quickstart.md,1,gh search code
wilsongis/genesis-template,https://api.github.com/repos/wilsongis/genesis-template,,specs/001-genesis-srs/research.md,specs/001-genesis-srs/research.md,1,gh search code
wiseyoda/rogue-minesweeper,https://api.github.com/repos/wiseyoda/rogue-minesweeper,,.specify/phases/4030-dm-dialogue-ui.md,.specify/phases/4030-dm-dialogue-ui.md,1,gh search code
wiseyoda/specflow,https://api.github.com/repos/wiseyoda/specflow,,IDEAS.md,IDEAS.md; commands/flow.memory.md; packages/cli/src/lib/scaffold.ts; .specify/templates/goal-coverage-template.md,4,gh search code
wiseyoda/to-markdown,https://api.github.com/repos/wiseyoda/to-markdown,,.specify/0125-smart-pipeline/tasks.md,.specify/0125-smart-pipeline/tasks.md,1,gh search code
wmjordan/PDFPatcher,https://api.github.com/repos/wmjordan/PDFPatcher,12266.0,App/Processor/Worker.cs,App/Processor/Worker.cs,1,gh search code
wordflowlab/novel-writer,https://api.github.com/repos/wordflowlab/novel-writer,714.0,.specify/templates/commands/track.md,.specify/templates/commands/track.md; docs/why-codex-not-supported.md; .specify/scripts/powershell/manage-relations.ps1; scripts/powershell/manage-relations.ps1; .specify/templates/commands-gemini/timeline.toml,5,gh search code
wordflowlab/novel-writer-skills,https://api.github.com/repos/wordflowlab/novel-writer-skills,131.0,templates/scripts/bash/analyze-story.sh,templates/scripts/bash/analyze-story.sh; templates/scripts/powershell/manage-relations.ps1,2,gh search code
wso2/carbon-commons,https://api.github.com/repos/wso2/carbon-commons,57.0,components/wsdl-tools/wsdl2code/org.wso2.carbon.modules.wsdl2code.ui/src/main/java/org/wso2/carbon/wsdl2code/ui/client/codegen-options.xml,components/wsdl-tools/wsdl2code/org.wso2.carbon.modules.wsdl2code.ui/src/main/java/org/wso2/carbon/wsdl2code/ui/client/codegen-options.xml,1,gh search code
wutaijieing/android_kernel_LIO_kirin990_103,https://api.github.com/repos/wutaijieing/android_kernel_LIO_kirin990_103,12.0,drivers/hwpower/cc_charger/wireless_charge/wireless_tx/wireless_tx_client_ui.c,drivers/hwpower/cc_charger/wireless_charge/wireless_tx/wireless_tx_client_ui.c,1,gh search code
wyattowalsh/mdxpad,https://api.github.com/repos/wyattowalsh/mdxpad,,CODEX_NEXT_WAVE_PROMPT.md,CODEX_NEXT_WAVE_PROMPT.md,1,gh search code
wyattowalsh/riso,https://api.github.com/repos/wyattowalsh/riso,,specs/001-build-riso-template/plan.md,specs/001-build-riso-template/plan.md,1,gh search code
wykoong/CFF2,https://api.github.com/repos/wykoong/CFF2,,quickstart.md,quickstart.md,1,gh search code
